Mendeley key;Citation;Solvant;Material;Material class;Ceramic class;Constant temperature;Cooling rate;Interface velocity;Wall thickness;Pore width;Wavelength;failure mode;Defects;permeance;Granulo poudre;Solid Loading;Loading (wt%);Additives;Porosity;Relative density;Strength (MPa);Flexural strength;Sample height;Sample diameter;Sample diameter;Sample ratio;Sample shape;Sample volume;Strain rate;Youngs Modulus (MPa);Normalized Young Modulus;green body ?;Compressive strength dense material;Flexural strength dense material;Normalized strength (compression);Normalized strength (flexion);E_dense;Honeycomb_Ashby;Normalized_strength_Elastic_modulus
Tang2014a;Tang, Y., Miao, Q., Qiu, S., Zhao, K., & Hu, L. (2014). Novel freeze-casting fabrication of aligned lamellar porous alumina with a centrosymmetric structure. Journal of the European Ceramic Society, 6–11. doi:10.1016/j.jeurceramsoc.2014.05.040;water;alumina;cera;oxide;-40;;;;30;;?;no;no;1;40;;3wt;55,8;0,442;19,9;;12;;10;1,2;cylinder;0,942477796076938;0,5;;;0;2600;400;0,04975;;390;202,06107792;0,051025641025641
Tang2014a;Tang, Y., Miao, Q., Qiu, S., Zhao, K., & Hu, L. (2014). Novel freeze-casting fabrication of aligned lamellar porous alumina with a centrosymmetric structure. Journal of the European Ceramic Society, 6–11. doi:10.1016/j.jeurceramsoc.2014.05.040;water;alumina;cera;oxide;-40;;;;30;;?;no;no;1;40;;3wt;57,5;0,425;16;;12;;10;1,2;cylinder;0,942477796076938;0,5;;;0;2600;400;0,04;;390;179,6315625;0,041025641025641
CHENG2014a;CHENG, Z., & ZHAO, K. (2014). Preparation of Hydroxyapatite Scaffolds via Freeze-casting Using Hydrogen Peroxide/Distilled Water. Journal of the Chinese Ceramic Society. Retrieved from http://www.ingentaconnect.com/content/ccs/jccs/2014/00000042/00000005/art00019;water;HAP;cera;oxide;-18;;;;500;;?;?;no;0,7;;;;79,1;0,209;6,1;;10;;10;1;cylinder;0,785398163397448;0,5;;;0;140;110;0,0554545454545455;;120;6,57311688;0,0508333333333333
CHENG2014a;CHENG, Z., & ZHAO, K. (2014). Preparation of Hydroxyapatite Scaffolds via Freeze-casting Using Hydrogen Peroxide/Distilled Water. Journal of the Chinese Ceramic Society. Retrieved from http://www.ingentaconnect.com/content/ccs/jccs/2014/00000042/00000005/art00019;water;HAP;cera;oxide;-18;;;;500;;?;?;no;0,7;;;;81,3;0,187;5,1;;10;;10;1;cylinder;0,785398163397448;0,5;;;0;140;110;0,0463636363636364;;120;4,70822616;0,0425
CHENG2014a;CHENG, Z., & ZHAO, K. (2014). Preparation of Hydroxyapatite Scaffolds via Freeze-casting Using Hydrogen Peroxide/Distilled Water. Journal of the Chinese Ceramic Society. Retrieved from http://www.ingentaconnect.com/content/ccs/jccs/2014/00000042/00000005/art00019;water;HAP;cera;oxide;-18;;;;500;;?;?;no;0,7;;;;83,9;0,161;4,5;;10;;10;1;cylinder;0,785398163397448;0,5;;;0;140;110;0,0409090909090909;;120;3,00476232;0,0375
CHENG2014a;CHENG, Z., & ZHAO, K. (2014). Preparation of Hydroxyapatite Scaffolds via Freeze-casting Using Hydrogen Peroxide/Distilled Water. Journal of the Chinese Ceramic Society. Retrieved from http://www.ingentaconnect.com/content/ccs/jccs/2014/00000042/00000005/art00019;water;HAP;cera;oxide;-18;;;;500;;?;?;no;0,7;;;;88,3;0,117;5,4;;10;;10;1;cylinder;0,785398163397448;0,5;;;0;140;110;0,0490909090909091;;120;1,15316136;0,045
Zeng2014a;Zeng, J., Zhang, Y., Zhou, K., & Zhang, D. (2014). Effects of alcohol additives on pore structure and morphology of freeze-cast ceramics. Transactions of Nonferrous Metals Society of China, 24(3), 718–722. doi:10.1016/S1003-6326(14)63116-2;water;alumina;cera;oxide;-196;;;;20;;?;no;no;0,5;10;;;74,3;0,257;13,5;;15;;10;1,5;cylinder;1,17809724509617;0,2;;;0;2600;400;0,03375;;390;39,72054762;0,0346153846153846
Zeng2014a;Zeng, J., Zhang, Y., Zhou, K., & Zhang, D. (2014). Effects of alcohol additives on pore structure and morphology of freeze-cast ceramics. Transactions of Nonferrous Metals Society of China, 24(3), 718–722. doi:10.1016/S1003-6326(14)63116-2;water/10%ethanol;alumina;cera;oxide;-196;;;;20;;?;no;no;0,5;10;;;73,2;0,268;14,5;;15;;10;1,5;cylinder;1,17809724509617;0,2;;;0;2600;400;0,03625;;390;45,04226688;0,0371794871794872
Zeng2014a;Zeng, J., Zhang, Y., Zhou, K., & Zhang, D. (2014). Effects of alcohol additives on pore structure and morphology of freeze-cast ceramics. Transactions of Nonferrous Metals Society of China, 24(3), 718–722. doi:10.1016/S1003-6326(14)63116-2;water/30%ethanol;alumina;cera;oxide;-196;;;;20;;?;no;no;0,5;10;;;68,6;0,314;18,3;;15;;10;1,5;cylinder;1,17809724509617;0,2;;;0;2600;400;0,04575;;390;72,44439696;0,0469230769230769
Zeng2014a;Zeng, J., Zhang, Y., Zhou, K., & Zhang, D. (2014). Effects of alcohol additives on pore structure and morphology of freeze-cast ceramics. Transactions of Nonferrous Metals Society of China, 24(3), 718–722. doi:10.1016/S1003-6326(14)63116-2;water/10%propanol;alumina;cera;oxide;-196;;;;20;;?;no;no;0,5;10;;;74,3;0,257;13,6;;15;;10;1,5;cylinder;1,17809724509617;0,2;;;0;2600;400;0,034;;390;39,72054762;0,0348717948717949
Zeng2014a;Zeng, J., Zhang, Y., Zhou, K., & Zhang, D. (2014). Effects of alcohol additives on pore structure and morphology of freeze-cast ceramics. Transactions of Nonferrous Metals Society of China, 24(3), 718–722. doi:10.1016/S1003-6326(14)63116-2;water/30%propanol;alumina;cera;oxide;-196;;;;20;;?;no;no;0,5;10;;;73,7;0,263;15;;15;;10;1,5;cylinder;1,17809724509617;0,2;;;0;2600;400;0,0375;;390;42,56798598;0,0384615384615385
Xu2014;Xu, T., & Wang, C.-A. (2014). Piezoelectric Properties of a Pioneering 3-1 Type PZT/Epoxy Composites Based on Freeze-Casting Processing. Journal of the American Ceramic Society, 6, n/a–n/a. doi:10.1111/jace.12793;TBA;PZT;cera;oxide;-78;;;;12;;?;?;no;1,8;20;;;63,6;0,364;47,6;;20;;10;2;cylinder;1,5707963267949;0,5;;;0;500;80;0,595;;76;21,992216064;0,626315789473684
Xu2014;Xu, T., & Wang, C.-A. (2014). Piezoelectric Properties of a Pioneering 3-1 Type PZT/Epoxy Composites Based on Freeze-Casting Processing. Journal of the American Ceramic Society, 6, n/a–n/a. doi:10.1111/jace.12793;TBA;PZT;cera;oxide;-78;;;;12;;?;?;no;1,8;25;;;56;0,44;44,5;;20;;10;2;cylinder;1,5707963267949;0,5;;;0;500;80;0,55625;;76;38,843904;0,585526315789474
Xu2014;Xu, T., & Wang, C.-A. (2014). Piezoelectric Properties of a Pioneering 3-1 Type PZT/Epoxy Composites Based on Freeze-Casting Processing. Journal of the American Ceramic Society, 6, n/a–n/a. doi:10.1111/jace.12793;TBA;PZT;cera;oxide;-78;;;;12;;?;?;no;1,8;30;;;48,7;0,513;69,8;;20;;10;2;cylinder;1,5707963267949;0,5;;;0;500;80;0,8725;;76;61,562597832;0,918421052631579
Xu2014;Xu, T., & Wang, C.-A. (2014). Piezoelectric Properties of a Pioneering 3-1 Type PZT/Epoxy Composites Based on Freeze-Casting Processing. Journal of the American Ceramic Society, 6, n/a–n/a. doi:10.1111/jace.12793;TBA;PZT;cera;oxide;-78;;;;12;;?;?;no;1,8;35;;;43,9;0,561;72,4;;20;;10;2;cylinder;1,5707963267949;0,5;;;0;500;80;0,905;;76;80,510667336;0,952631578947368
Xu2014;Xu, T., & Wang, C.-A. (2014). Piezoelectric Properties of a Pioneering 3-1 Type PZT/Epoxy Composites Based on Freeze-Casting Processing. Journal of the American Ceramic Society, 6, n/a–n/a. doi:10.1111/jace.12793;TBA;PZT;cera;oxide;-78;;;;12;;?;?;no;1,8;40;;;31,7;0,683;91,5;;20;;10;2;cylinder;1,5707963267949;0,5;;;0;500;80;1,14375;;76;145,287066072;1,20394736842105
Kim2014;Kim, D.-H., Kim, K.-L., Chun, H.-H., Kim, T.-W., Park, H.-C., & Yoon, S.-Y. (2014). In vitro biodegradable and mechanical performance of biphasic calcium phosphate porous scaffolds with unidirectional macro-pore structure. Ceramics International. doi:10.1016/j.ceramint.2014.01.031;TBA;HA/TCP;cera;oxide;;;;;55;;cellular;no;no;;15;;;45,9;0,541;33,1;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;140;100;0,331;;120;114,00510312;0,275833333333333
Kim2014;Kim, D.-H., Kim, K.-L., Chun, H.-H., Kim, T.-W., Park, H.-C., & Yoon, S.-Y. (2014). In vitro biodegradable and mechanical performance of biphasic calcium phosphate porous scaffolds with unidirectional macro-pore structure. Ceramics International. doi:10.1016/j.ceramint.2014.01.031;TBA;HA/TCP;cera;oxide;;;;;55;;cellular;no;no;;15;;;43;0,57;46,8;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;140;100;0,468;;120;133,33896;0,39
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;39,326;0,60674;39,322;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,561742857142857;;111;148,758609724108;0,354252252252252
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;40,136;0,59864;38,709;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,552985714285714;;115;148,028823467535;0,3366
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;41,820;0,582;34,854;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,497914285714286;;120;141,79262647104;0,29045
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;46,089;0,53911;35,995;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,514214285714286;;111;104,353349191023;0,324279279279279
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;48,603;0,51397;33,814;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,483057142857143;;115;93,6833477459634;0,294034782608696
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;49,813;0,50187;27,849;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,397842857142857;;120;91,0135813602261;0,232075
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;50,514;0,49486;27,048;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,3864;;111;80,7088727397685;0,243675675675676
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;53,059;0,46941;24,771;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,353871428571429;;115;71,3684233547785;0,2154
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;54,387;0,45613;22,245;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,317785714285714;;111;63,2033561514904;0,200405405405405
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;15;;;56,982;0,43018;22,245;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,317785714285714;;120;57,316959217319;0,185375
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;57,787;0,42213;20,227;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,288957142857143;;115;51,9024362887419;0,175886956521739
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;59,364;0,40636;17,276;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,2468;;120;48,3131496812083;0,143966666666667
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;60,737;0,39263;18,792;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,268457142857143;;111;40,3111018563217;0,169297297297297
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;62,500;0,375;18,202;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,260028571428571;;115;36,38671875;0,158278260869565
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;64,524;0,35476;14,967;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,213814285714286;;120;32,1467027977267;0,124725
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;61,451;0,38549;8,215;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,117357142857143;;111;38,1516722599772;0,074009009009009
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;62,167;0,37833;10,315;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,147357142857143;;111;36,0650526385656;0,0929279279279279
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;64,346;0,35654;7,784;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,1112;;111;30,1855441775718;0,0701261261261261
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;65,210;0,348;9,229;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,131842857142857;;115;29,05443115491;0,0802521739130435
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;66,999;0,33001;6,700;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,0957142857142857;;120;25,8769923112807;0,0558333333333333
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;10;;;67,995;0,32005;7,161;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,1023;;120;23,60402092809;0,059675
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;73,434;0,26566;7,440;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,106285714285714;;111;12,4868453816043;0,067027027027027
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;75,232;0,24768;7,065;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,100928571428571;;115;10,4838767758541;0,0614347826086957
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;76,346;0,23654;5,605;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,0800714285714286;;120;9,52897689379008;0,0467083333333333
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;75,042;0,24958;4,439;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,0634142857142857;;111;10,3538905624574;0,039990990990991
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;77,241;0,22759;3,658;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,0522571428571429;;115;8,13408334812051;0,0318086956521739
Kim2014b;Kim, T. W., Ryu, S. C., Kim, B. K., Yoon, S. Y., & Park, H. C. (2014). Porous hydroxyapatite scaffolds containing calcium phosphate glass-ceramics processed using a freeze/gel-casting technique. Metals and Materials International, 20(1), 135–140. doi:10.1007/s12540-014-1007-z;TBA;HA/glass;glass;oxide;;;;;55;;cellular;no;no;;5;;;79,148;0,20852;2,630;;12;;18;0,666666666666667;cylinder;3,05362805928928;0,5;;;0;250;70;0,0375714285714286;;120;6,52793235134976;0,0219166666666667
